date,data
1996-June-Mid,2864
1996-June-Late,2843
1997-June-Early,4044
1997-June-Mid,4069
1997-June-Late,4074
1998-June-Early,5818
1998-June-Mid,5515
1998-June-Late,5488
1999-June-Early,4223
1999-June-Mid,3917
1999-June-Late,3864
2000-June-Early,3885
2000-June-Mid,3676
2000-June-Late,3447
2001-June-Early,3562
2001-June-Mid,3551
2001-June-Late,3652
2002-June-Early,4919
2002-June-Mid,4939
2002-June-Late,5003
2003-June-Early,4989
2003-June-Mid,5030
2003-June-Late,5033
2004-June-Early,6368
2004-June-Mid,6123
2004-June-Late,5910
2005-June-Early,6273
2005-June-Mid,6200
2005-June-Late,6201
2006-June-Early,6125
2006-June-Mid,6191
2006-June-Late,6176
2007-June-Early,7872
2007-June-Mid,7769
2007-June-Late,7526
2008-June-Early,6466
2008-June-Mid,6422
2008-June-Late,6177
2009-June-Early,5824
2009-June-Mid,5655
2009-June-Late,5560
2010-June-Early,6725
2010-June-Mid,6893
2010-June-Late,7149
2011-June-Early,6659
2011-June-Mid,6732
2011-June-Late,6709
2012-June-Early,7058
2012-June-Mid,6968
2012-June-Late,6888
2013-June-Early,8299
2013-June-Mid,8463
2013-June-Late,8277
2014-June-Early,6260
2014-June-Mid,6169
2014-June-Late,6127
2015-June-Early,7669
2015-June-Mid,7655
2015-June-Late,7623
2016-June-Early,12552
2016-June-Mid,12548
2016-June-Late,12507
2017-June-Early,10081
2017-June-Mid,9822
2017-June-Late,9755
2018-June-Early,9824
2018-June-Mid,9823
2018-June-Late,9698
2019-June-Early,9311
2019-June-Mid,9197
2019-June-Late,9027
2020-June-Early,7286
2020-June-Mid,7128
2020-June-Late,7029
2021-June-Early,11506
2021-June-Mid,11552
2021-June-Late,11508
2022-June-Early,13139
2022-June-Mid,13360
2022-June-Late,13324
2023-June-Early,10380
2023-June-Mid,10321
2023-June-Late,10076
2024-June-Early,10190
2024-June-Mid,10284
2024-June-Late,10386
1996-July-Early,2914
1996-July-Mid,3035
1996-July-Late,3288
1997-July-Early,4162
1997-July-Mid,4236
1997-July-Late,4300
1998-July-Early,5421
1998-July-Mid,5370
1998-July-Late,5383
1999-July-Early,3818
1999-July-Mid,3780
1999-July-Late,3636
2000-July-Early,3440
2000-July-Mid,3440
2000-July-Late,3440
2001-July-Early,3690
2001-July-Mid,3703
2001-July-Late,3663
2002-July-Early,4917
2002-July-Mid,4883
2002-July-Late,4803
2003-July-Early,5019
2003-July-Mid,4916
2003-July-Late,4875
2004-July-Early,6009
2004-July-Mid,5993
2004-July-Late,5874
2005-July-Early,6160
2005-July-Mid,6008
2005-July-Late,6128
2006-July-Early,6060
2006-July-Mid,5398
2006-July-Late,5439
2007-July-Early,7162
2007-July-Mid,6823
2007-July-Late,6969
2008-July-Early,6195
2008-July-Mid,6401
2008-July-Late,6056
2009-July-Early,5693
2009-July-Mid,5665
2009-July-Late,5453
2010-July-Early,8577
2010-July-Mid,9323
2010-July-Late,10306
2011-July-Early,6713
2011-July-Mid,6614
2011-July-Late,6642
2012-July-Early,7027
2012-July-Mid,7269
2012-July-Late,8268
2013-July-Early,7815
2013-July-Mid,7427
2013-July-Late,7340
2014-July-Early,6200
2014-July-Mid,6100
2014-July-Late,6169
2015-July-Early,8357
2015-July-Mid,8932
2015-July-Late,9182
2016-July-Early,12055
2016-July-Mid,11554
2016-July-Late,10994
2017-July-Early,9448
2017-July-Mid,9521
2017-July-Late,9534
2018-July-Early,9597
2018-July-Mid,9377
2018-July-Late,9429
2019-July-Early,8808
2019-July-Mid,7942
2019-July-Late,6896
2020-July-Early,7210
2020-July-Mid,7447
2020-July-Late,8484
2021-July-Early,11413
2021-July-Mid,11574
2021-July-Late,12128
2022-July-Early,13228
2022-July-Mid,13202
2022-July-Late,13514
2023-July-Early,9257
2023-July-Mid,9838
2023-July-Late,10099
2024-July-Early,10424
2024-July-Mid,9568
2024-July-Late,9983
1996-August-Early,3414
1996-August-Mid,3715
1996-August-Late,4010
1997-August-Early,4402
1997-August-Mid,4511
1997-August-Late,4539
1998-August-Early,5473
1998-August-Mid,5483
1998-August-Late,5535
1999-August-Early,3636
1999-August-Mid,3628
1999-August-Late,3618
2000-August-Early,3440
2000-August-Mid,3433
2000-August-Late,3476
2001-August-Early,3677
2001-August-Mid,3708
2001-August-Late,3740
2002-August-Early,4775
2002-August-Mid,4758
2002-August-Late,4717
2003-August-Early,4914
2003-August-Mid,4930
2003-August-Late,4848
2004-August-Early,5874
2004-August-Mid,5896
2004-August-Late,5871
2005-August-Early,6119
2005-August-Mid,6054
2005-August-Late,6009
2006-August-Early,5857
2006-August-Mid,5968
2006-August-Late,6079
2007-August-Early,6806
2007-August-Mid,6747
2007-August-Late,6792
2008-August-Early,6133
2008-August-Mid,5935
2008-August-Late,6181
2009-August-Early,5789
2009-August-Mid,5714
2009-August-Late,5858
2010-August-Early,10188
2010-August-Mid,10455
2010-August-Late,11309
2011-August-Early,6630
2011-August-Mid,6628
2011-August-Late,6636
2012-August-Early,7483
2012-August-Mid,7335
2012-August-Late,7321
2013-August-Early,7490
2013-August-Mid,7338
2013-August-Late,7279
2014-August-Early,6699
2014-August-Mid,6681
2014-August-Late,6729
2015-August-Early,9070
2015-August-Mid,9230
2015-August-Late,9254
2016-August-Early,10378
2016-August-Mid,10388
2016-August-Late,10248
2017-August-Early,9612
2017-August-Mid,9483
2017-August-Late,9566
2018-August-Early,9315
2018-August-Mid,9222
2018-August-Late,9224
2019-August-Early,7186
2019-August-Mid,7334
2019-August-Late,7203
2020-August-Early,9285
2020-August-Mid,9809
2020-August-Late,10037
2021-August-Early,12149
2021-August-Mid,12129
2021-August-Late,12103
2022-August-Early,13552
2022-August-Mid,13503
2022-August-Late,13169
2023-August-Early,10046
2023-August-Mid,9441
2023-August-Late,9810
2024-August-Early,9998
2024-August-Mid,9704
2024-August-Late,10299
1996-September-Early,3992
1996-September-Mid,3900
1996-September-Late,3845
1997-September-Early,4505
1997-September-Mid,4508
1997-September-Late,4457
1998-September-Early,5528
1998-September-Mid,5517
1998-September-Late,5524
1999-September-Early,3634
1999-September-Mid,3618
1999-September-Late,3618
2000-September-Early,3530
2000-September-Mid,3530
2000-September-Late,3530
2001-September-Early,3755
2001-September-Mid,3788
2001-September-Late,3790
2002-September-Early,4720
2002-September-Mid,4677
2002-September-Late,4661
2003-September-Early,4953
2003-September-Mid,5054
2003-September-Late,5075
2004-September-Early,5917
2004-September-Mid,5825
2004-September-Late,5886
2005-September-Early,6161
2005-September-Mid,6107
2005-September-Late,6091
2006-September-Early,6163
2006-September-Mid,6232
2006-September-Late,6077
2007-September-Early,6415
2007-September-Mid,6569
2007-September-Late,6699
2008-September-Early,6439
2008-September-Mid,6034
2008-September-Late,6135
2009-September-Early,5781
2009-September-Mid,5710
2009-September-Late,5714
2010-September-Early,11401
2010-September-Mid,11513
2010-September-Late,11711
2011-September-Early,6584
2011-September-Mid,6571
2011-September-Late,6571
2012-September-Early,7529
2012-September-Mid,7360
2012-September-Late,7221
2013-September-Early,7041
2013-September-Mid,6524
2013-September-Late,6697
2014-September-Early,6673
2014-September-Mid,6941
2014-September-Late,6896
2015-September-Early,9503
2015-September-Mid,9421
2015-September-Late,9450
2016-September-Early,10166
2016-September-Mid,10017
2016-September-Late,10154
2017-September-Early,10044
2017-September-Mid,9843
2017-September-Late,9725
2018-September-Early,9139
2018-September-Mid,9069
2018-September-Late,9157
2019-September-Early,7115
2019-September-Mid,7129
2019-September-Late,7076
2020-September-Early,10194
2020-September-Mid,10169
2020-September-Late,10242
2021-September-Early,12090
2021-September-Mid,12113
2021-September-Late,12243
2022-September-Early,13145
2022-September-Mid,13405
2022-September-Late,13575
2023-September-Early,8375
2023-September-Mid,8536
2023-September-Late,8529
2024-September-Early,9580
2024-September-Mid,9159
2024-September-Late,10279
1996-October-Early,3757
1996-October-Mid,3725
1996-October-Late,3684
1997-October-Early,4429
1997-October-Mid,4431
1997-October-Late,4391
1998-October-Early,5533
1998-October-Mid,5594
1998-October-Late,5607
1999-October-Early,3618
1999-October-Mid,3618
1999-October-Late,3618
2000-October-Early,3530
2000-October-Mid,3530
2000-October-Late,3530
2001-October-Early,3790
2001-October-Mid,3740
2001-October-Late,3702
2002-October-Early,4633
2002-October-Mid,4550
2002-October-Late,4611
2003-October-Early,5106
2003-October-Mid,5083
2003-October-Late,5102
2004-October-Early,5936
2004-October-Mid,5940
2004-October-Late,5950
2005-October-Early,6116
2005-October-Mid,6142
2005-October-Late,6181
2006-October-Early,6297
2006-October-Mid,6309
2006-October-Late,6236
2007-October-Early,6696
2007-October-Mid,6683
2007-October-Late,6720
2008-October-Early,6404
2008-October-Mid,6403
2008-October-Late,6182
2009-October-Early,5752
2009-October-Mid,5821
2009-October-Late,5683
2010-October-Early,11677
2010-October-Mid,12013
2010-October-Late,12008
2011-October-Early,6445
2011-October-Mid,6464
2011-October-Late,6504
2012-October-Early,7234
2012-October-Mid,7337
2012-October-Late,7558
2013-October-Early,6825
2013-October-Mid,6930
2013-October-Late,6706
2014-October-Early,6700
2014-October-Mid,6639
2014-October-Late,6919
2015-October-Early,9580
2015-October-Mid,9685
2015-October-Late,9634
2016-October-Early,10433
2016-October-Mid,10360
2016-October-Late,10326
2017-October-Early,9747
2017-October-Mid,9782
2017-October-Late,9790
2018-October-Early,9168
2018-October-Mid,9071
2018-October-Late,8965
2019-October-Early,7136
2019-October-Mid,7069
2019-October-Late,7168
2020-October-Early,10293
2020-October-Mid,10274
2020-October-Late,10307
2021-October-Early,12102
2021-October-Mid,12159
2021-October-Late,12141
2022-October-Early,13515
2022-October-Mid,13462
2022-October-Late,13529
2023-October-Early,9874
2023-October-Mid,9991
2023-October-Late,9851
2024-October-Early,10337
2024-October-Mid,0
2024-October-Late,0
1996-November-Early,3655
1996-November-Mid,3635
1996-November-Late,3679
1997-November-Early,4360
1997-November-Mid,4348
1997-November-Late,4421
1998-November-Early,5647
1998-November-Mid,5653
1998-November-Late,5645
1999-November-Early,3618
1999-November-Mid,3587
1999-November-Late,3573
2000-November-Early,3530
2000-November-Mid,3530
2000-November-Late,3530
2001-November-Early,3778
2001-November-Mid,3813
2001-November-Late,3789
2002-November-Early,4628
2002-November-Mid,4568
2002-November-Late,4737
2003-November-Early,5058
2003-November-Mid,4982
2003-November-Late,4901
2004-November-Early,5737
2004-November-Mid,5736
2004-November-Late,5795
2005-November-Early,6172
2005-November-Mid,6113
2005-November-Late,5680
2006-November-Early,6512
2006-November-Mid,6512
2006-November-Late,6357
2007-November-Early,6782
2007-November-Mid,6679
2007-November-Late,6319
2008-November-Early,6183
2008-November-Mid,6415
2008-November-Late,6078
2009-November-Early,5628
2009-November-Mid,5642
2009-November-Late,5573
2010-November-Early,11820
2010-November-Mid,11493
2010-November-Late,10318
2011-November-Early,6560
2011-November-Mid,6609
2011-November-Late,6395
2012-November-Early,7562
2012-November-Mid,7643
2012-November-Late,7311
2013-November-Early,6617
2013-November-Mid,6622
2013-November-Late,6418
2014-November-Early,6745
2014-November-Mid,6410
2014-November-Late,6429
2015-November-Early,9409
2015-November-Mid,9085
2015-November-Late,9241
2016-November-Early,10378
2016-November-Mid,10311
2016-November-Late,10067
2017-November-Early,9864
2017-November-Mid,9522
2017-November-Late,9256
2018-November-Early,9001
2018-November-Mid,8712
2018-November-Late,8449
2019-November-Early,7210
2019-November-Mid,6793
2019-November-Late,6780
2020-November-Early,10193
2020-November-Mid,9948
2020-November-Late,9630
2021-November-Early,12256
2021-November-Mid,11767
2021-November-Late,11451
2022-November-Early,12999
2022-November-Mid,11533
2022-November-Late,11268
2023-November-Early,8690
2023-November-Mid,7890
2023-November-Late,8076
2024-November-Early,0
2024-November-Mid,0
2024-November-Late,0
1996-December-Early,3740
1996-December-Mid,3835
1996-December-Late,3842
1997-December-Early,4419
